job_id,user_email,project_id,creation_time,start_time,end_time,job_type,statement_type,query,total_bytes_processed,total_bytes_billed,slot_ms,cache_hit,state
job_073538,user_057@company.com,project_39,2025-06-20 03:43:37,2025-06-20 03:43:38,2025-06-20 03:53:00,QUERY,SELECT,SELECT * FROM inventory.products,761472084,761472084,121392,FALSE,DONE
job_073539,user_069@company.com,project_35,2025-03-05 14:51:04,2025-03-05 14:51:09,2025-03-05 14:52:18,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",256390967,256390967,22080,FALSE,DONE
job_073540,user_048@company.com,project_37,2025-10-01 18:30:32,2025-10-01 18:30:33,2025-10-01 18:32:22,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM analytics.daily_metrics;           SELECT COUNT(*) FROM tmp;         END;,693413187,693413187,8175,FALSE,DONE
job_073541,user_005@company.com,project_49,2025-05-26 05:44:14,2025-05-26 05:44:14,2025-05-26 05:46:05,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",728216675,0,29526,TRUE,DONE
job_073542,user_076@company.com,project_41,2025-12-03 05:28:21,2025-12-03 05:28:25,2025-12-03 05:31:40,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",489911712,489911712,90870,FALSE,DONE
job_073543,user_007@company.com,project_41,2025-07-28 00:00:45,2025-07-28 00:00:48,2025-07-28 00:03:49,QUERY,INSERT,INSERT INTO sales.transactions SELECT * FROM staging.transactions,2377595592,2377595592,31856,FALSE,DONE
job_073544,user_068@company.com,project_20,2025-02-09 23:36:23,2025-02-09 23:36:27,2025-02-09 23:41:09,QUERY,INSERT,INSERT INTO inventory.products SELECT * FROM staging.products,294366396,294366396,93060,FALSE,DONE
job_073545,user_054@company.com,project_33,2025-07-19 03:14:36,2025-07-19 03:14:38,2025-07-19 03:23:15,QUERY,SELECT,SELECT * FROM users.profile,1193379415,1193379415,196460,FALSE,FAILED
job_073546,user_061@company.com,project_45,2025-04-22 03:00:58,2025-04-22 03:01:02,2025-04-22 03:07:21,QUERY,SELECT,SELECT * FROM analytics.daily_metrics,3051537686,0,43964,TRUE,DONE
job_073547,user_054@company.com,project_44,2025-05-03 03:37:10,2025-05-03 03:37:14,2025-05-03 03:39:47,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",2854053068,0,64413,TRUE,DONE
job_073548,user_016@company.com,project_12,2025-08-16 12:00:00,2025-08-16 12:00:00,2025-08-16 12:06:44,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1665045426,1665045426,86860,FALSE,DONE
job_073549,user_066@company.com,project_06,2025-12-20 09:39:43,2025-12-20 09:39:45,2025-12-20 09:44:29,QUERY,INSERT,INSERT INTO sales.transactions SELECT * FROM staging.transactions,1410254693,1410254693,49700,FALSE,DONE
job_073550,user_014@company.com,project_34,2025-11-09 00:13:09,2025-11-09 00:13:09,2025-11-09 00:15:27,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",185012101,185012101,19734,FALSE,DONE
job_073551,user_094@company.com,project_11,2025-12-24 20:16:27,2025-12-24 20:16:30,2025-12-24 20:19:23,QUERY,SELECT,SELECT * FROM raw_logs.logs,108010380,0,53976,TRUE,DONE
job_073552,user_084@company.com,project_37,2025-07-03 20:11:19,2025-07-03 20:11:20,2025-07-03 20:14:15,QUERY,SELECT,SELECT * FROM users.profile,116330277,0,45325,TRUE,DONE
job_073553,user_078@company.com,project_10,2025-05-02 12:18:34,2025-05-02 12:18:39,2025-05-02 12:18:48,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",11951783723,0,3114,TRUE,DONE
job_073554,user_090@company.com,project_49,2025-05-12 02:38:23,2025-05-12 02:38:28,2025-05-12 02:41:33,QUERY,SELECT,SELECT * FROM sales.transactions,90022467,0,50135,TRUE,DONE
job_073555,user_051@company.com,project_10,2025-06-23 03:09:41,2025-06-23 03:09:41,2025-06-23 03:12:21,QUERY,INSERT,INSERT INTO sales.transactions SELECT * FROM staging.transactions,70551407,70551407,33760,FALSE,DONE
job_073556,user_007@company.com,project_04,2025-12-12 15:56:54,2025-12-12 15:56:54,2025-12-12 16:05:35,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM raw_logs.logs;           SELECT COUNT(*) FROM tmp;         END;,338405776,338405776,90654,FALSE,DONE
job_073557,user_032@company.com,project_02,2025-06-22 05:56:43,2025-06-22 05:56:43,2025-06-22 06:04:05,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",2523928418,2523928418,33592,FALSE,DONE
job_073558,user_059@company.com,project_38,2025-11-11 17:30:38,2025-11-11 17:30:39,2025-11-11 17:39:30,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",121250985,0,202842,TRUE,DONE
job_073559,user_074@company.com,project_14,2025-02-09 11:42:15,2025-02-09 11:42:15,2025-02-09 11:45:45,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",324873112,324873112,71610,FALSE,DONE
job_073560,user_094@company.com,project_05,2025-01-26 09:32:30,2025-01-26 09:32:35,2025-01-26 09:34:23,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",790197601,0,8640,TRUE,DONE
job_073561,user_005@company.com,project_16,2025-03-16 10:14:56,2025-03-16 10:14:56,2025-03-16 10:20:47,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",508550145,508550145,25272,FALSE,DONE
job_073562,user_076@company.com,project_45,2025-11-18 18:03:22,2025-11-18 18:03:23,2025-11-18 18:12:37,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM users.profile;           SELECT COUNT(*) FROM tmp;         END;,99025583,99025583,124096,FALSE,DONE
job_073563,user_020@company.com,project_28,2025-06-01 18:15:23,2025-06-01 18:15:24,2025-06-01 18:19:57,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",283188739,283188739,128583,FALSE,DONE
job_073564,user_011@company.com,project_19,2025-11-09 17:58:34,2025-11-09 17:58:36,2025-11-09 18:03:17,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",87875116,87875116,51423,FALSE,DONE
job_073565,user_050@company.com,project_02,2025-09-05 13:45:40,2025-09-05 13:45:42,2025-09-05 13:48:42,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",300279433,300279433,34200,FALSE,DONE
job_073566,user_074@company.com,project_20,2025-11-11 10:35:20,2025-11-11 10:35:21,2025-11-11 10:39:44,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",606856936,606856936,18147,FALSE,DONE
job_073567,user_056@company.com,project_06,2025-03-27 15:54:31,2025-03-27 15:54:31,2025-03-27 16:02:22,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",638861133,0,30144,TRUE,DONE
job_073568,user_078@company.com,project_09,2025-01-01 22:48:36,2025-01-01 22:48:37,2025-01-01 22:53:59,QUERY,SELECT,SELECT * FROM sales.transactions,180385557,0,122682,TRUE,DONE
job_073569,user_038@company.com,project_43,2025-08-05 23:42:35,2025-08-05 23:42:36,2025-08-05 23:45:07,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1348762670,1348762670,35787,FALSE,FAILED
job_073570,user_100@company.com,project_11,2025-12-16 00:36:01,2025-12-16 00:36:03,2025-12-16 00:44:21,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",391022555,391022555,45318,FALSE,DONE
job_073571,user_059@company.com,project_14,2025-10-13 16:40:49,2025-10-13 16:40:53,2025-10-13 16:50:09,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",25415963,25415963,30580,FALSE,DONE
job_073572,user_053@company.com,project_23,2025-07-23 14:02:41,2025-07-23 14:02:46,2025-07-23 14:04:11,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",1055476968,1055476968,30005,FALSE,DONE
job_073573,user_062@company.com,project_33,2025-01-09 10:21:16,2025-01-09 10:21:16,2025-01-09 10:23:39,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",438823567,438823567,9581,FALSE,DONE
job_073574,user_022@company.com,project_38,2025-10-31 08:19:44,2025-10-31 08:19:46,2025-10-31 08:21:13,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",776312400,776312400,43326,FALSE,DONE
job_073575,user_054@company.com,project_01,2025-02-26 06:46:26,2025-02-26 06:46:29,2025-02-26 06:47:01,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",694804717,694804717,15456,FALSE,DONE
job_073576,user_061@company.com,project_33,2025-05-06 18:04:19,2025-05-06 18:04:22,2025-05-06 18:10:17,QUERY,INSERT,INSERT INTO raw_logs.logs SELECT * FROM staging.logs,353569576,353569576,127800,FALSE,DONE
job_073577,user_039@company.com,project_20,2025-09-03 07:02:47,2025-09-03 07:02:47,2025-09-03 07:07:01,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",2858959431,2858959431,81280,FALSE,DONE
job_073578,user_074@company.com,project_04,2025-04-10 14:11:50,2025-04-10 14:11:50,2025-04-10 14:15:41,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM analytics.daily_metrics;           SELECT COUNT(*) FROM tmp;         END;,886047402,886047402,87549,FALSE,DONE
job_073579,user_040@company.com,project_43,2025-08-06 05:58:01,2025-08-06 05:58:02,2025-08-06 06:05:02,QUERY,SELECT,SELECT * FROM raw_logs.logs,45716625,45716625,102060,FALSE,DONE
job_073580,user_008@company.com,project_42,2025-03-30 23:30:58,2025-03-30 23:31:01,2025-03-30 23:32:09,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",457522586,457522586,32300,FALSE,DONE
job_073581,user_077@company.com,project_13,2025-08-21 02:10:45,2025-08-21 02:10:47,2025-08-21 02:13:18,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",694991159,694991159,17969,FALSE,DONE
job_073582,user_073@company.com,project_50,2025-01-27 15:40:10,2025-01-27 15:40:14,2025-01-27 15:41:02,QUERY,UPDATE,UPDATE sales.transactions SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,155807670,155807670,23280,FALSE,DONE
job_073583,user_089@company.com,project_49,2025-07-29 13:09:47,2025-07-29 13:09:47,2025-07-29 13:12:37,QUERY,SELECT,SELECT * FROM sales.transactions,329983873,329983873,15980,FALSE,DONE
job_073584,user_024@company.com,project_04,2025-05-16 12:45:39,2025-05-16 12:45:39,2025-05-16 12:50:49,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",144445847,0,36270,TRUE,DONE
job_073585,user_025@company.com,project_05,2025-04-02 05:14:27,2025-04-02 05:14:31,2025-04-02 05:16:44,QUERY,INSERT,INSERT INTO analytics.daily_metrics SELECT * FROM staging.daily_metrics,1092696983,1092696983,9177,FALSE,DONE
job_073586,user_006@company.com,project_46,2025-02-08 22:56:47,2025-02-08 22:56:50,2025-02-08 22:57:18,QUERY,INSERT,INSERT INTO sales.transactions SELECT * FROM staging.transactions,407054080,407054080,3836,FALSE,DONE
job_073587,user_091@company.com,project_46,2025-11-15 17:30:45,2025-11-15 17:30:46,2025-11-15 17:36:55,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",251684368,251684368,81918,FALSE,DONE
job_073588,user_068@company.com,project_07,2025-01-01 21:16:09,2025-01-01 21:16:09,2025-01-01 21:25:09,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM analytics.daily_metrics;           SELECT COUNT(*) FROM tmp;         END;,53704894,53704894,197640,FALSE,DONE
job_073589,user_060@company.com,project_19,2025-03-06 16:28:18,2025-03-06 16:28:19,2025-03-06 16:37:48,QUERY,SELECT,SELECT * FROM sales.transactions,296060703,296060703,65435,FALSE,DONE
job_073590,user_078@company.com,project_47,2025-04-25 01:03:21,2025-04-25 01:03:21,2025-04-25 01:10:49,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",2863102123,2863102123,206080,FALSE,DONE
job_073591,user_013@company.com,project_05,2025-03-05 18:14:56,2025-03-05 18:15:01,2025-03-05 18:16:51,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",596166109,596166109,54670,FALSE,DONE
job_073592,user_024@company.com,project_35,2025-11-28 15:20:20,2025-11-28 15:20:25,2025-11-28 15:22:00,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",37546548,37546548,5320,FALSE,DONE
job_073593,user_026@company.com,project_20,2025-04-03 20:15:12,2025-04-03 20:15:16,2025-04-03 20:18:35,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",302475446,302475446,90744,FALSE,DONE
job_073594,user_028@company.com,project_37,2025-11-23 09:11:28,2025-11-23 09:11:29,2025-11-23 09:17:37,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",3973234314,0,108192,TRUE,DONE
job_073595,user_013@company.com,project_22,2025-11-04 08:00:17,2025-11-04 08:00:19,2025-11-04 08:05:41,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",137455636,0,54740,TRUE,DONE
job_073596,user_047@company.com,project_10,2025-12-04 22:01:12,2025-12-04 22:01:14,2025-12-04 22:01:28,QUERY,DELETE,"DELETE FROM raw_logs.logs WHERE created_at < DATE_SUB(CURRENT_DATE(), INTERVAL 365 DAY)",1297918516,1297918516,2030,FALSE,DONE
job_073597,user_019@company.com,project_11,2025-08-15 04:27:44,2025-08-15 04:27:47,2025-08-15 04:33:00,QUERY,SELECT,SELECT * FROM users.profile,150920817,150920817,21597,FALSE,DONE
job_073598,user_051@company.com,project_05,2025-06-04 10:12:29,2025-06-04 10:12:32,2025-06-04 10:15:14,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",5468755475,5468755475,78732,FALSE,DONE
job_073599,user_078@company.com,project_22,2025-09-30 19:25:43,2025-09-30 19:25:43,2025-09-30 19:34:26,QUERY,INSERT,INSERT INTO raw_logs.logs SELECT * FROM staging.logs,3468707924,3468707924,107215,FALSE,DONE
job_073600,user_037@company.com,project_18,2025-04-07 16:59:21,2025-04-07 16:59:21,2025-04-07 17:08:16,QUERY,UPDATE,UPDATE users.profile SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,395017095,395017095,42800,FALSE,DONE
job_073601,user_018@company.com,project_17,2025-12-29 03:07:24,2025-12-29 03:07:25,2025-12-29 03:11:15,QUERY,UPDATE,UPDATE inventory.products SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,720029815,720029815,60030,FALSE,DONE
job_073602,user_006@company.com,project_09,2025-08-06 19:02:59,2025-08-06 19:03:02,2025-08-06 19:11:21,QUERY,SELECT,SELECT * FROM events.sessions,41715846,41715846,203093,FALSE,DONE
job_073603,user_010@company.com,project_21,2025-04-27 20:51:20,2025-04-27 20:51:23,2025-04-27 20:57:12,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",89358410,89358410,118311,FALSE,DONE
job_073604,user_038@company.com,project_48,2025-01-08 16:53:30,2025-01-08 16:53:35,2025-01-08 16:55:40,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",264991754,264991754,13375,FALSE,DONE
job_073605,user_024@company.com,project_04,2025-09-02 05:42:27,2025-09-02 05:42:31,2025-09-02 05:46:56,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",134665002,0,19610,TRUE,DONE
job_073606,user_013@company.com,project_12,2025-05-18 23:37:27,2025-05-18 23:37:29,2025-05-18 23:43:24,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",124779318,0,166140,TRUE,DONE
job_073607,user_063@company.com,project_21,2025-03-07 05:22:04,2025-03-07 05:22:08,2025-03-07 05:26:23,QUERY,UPDATE,UPDATE raw_logs.logs SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,193389273,193389273,40800,FALSE,DONE
job_073608,user_082@company.com,project_39,2025-11-05 23:44:01,2025-11-05 23:44:06,2025-11-05 23:45:15,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",291401622,291401622,18768,FALSE,DONE
job_073609,user_034@company.com,project_08,2025-11-08 17:11:16,2025-11-08 17:11:20,2025-11-08 17:16:40,QUERY,SELECT,SELECT * FROM raw_logs.logs,1256739847,1256739847,129280,FALSE,DONE
job_073610,user_011@company.com,project_07,2025-02-17 17:06:40,2025-02-17 17:06:45,2025-02-17 17:09:14,QUERY,UPDATE,UPDATE analytics.daily_metrics SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,1726158489,1726158489,14155,FALSE,DONE
job_073611,user_005@company.com,project_02,2025-09-30 16:07:53,2025-09-30 16:07:56,2025-09-30 16:12:55,QUERY,SELECT,SELECT * FROM events.sessions,2387477755,2387477755,48139,FALSE,DONE
job_073612,user_067@company.com,project_45,2025-09-23 00:55:09,2025-09-23 00:55:12,2025-09-23 00:58:38,QUERY,UPDATE,UPDATE users.profile SET updated_at = CURRENT_TIMESTAMP() WHERE updated_at IS NULL,815960181,815960181,24102,FALSE,DONE
job_073613,user_026@company.com,project_21,2025-06-25 08:12:40,2025-06-25 08:12:43,2025-06-25 08:19:16,QUERY,SELECT,SELECT * FROM raw_logs.logs,422959693,422959693,138729,FALSE,FAILED
job_073614,user_065@company.com,project_26,2025-06-01 11:23:48,2025-06-01 11:23:48,2025-06-01 11:24:30,QUERY,DELETE,"DELETE FROM inventory.products WHERE created_at < DATE_SUB(CURRENT_DATE(), INTERVAL 365 DAY)",52688451,52688451,19026,FALSE,DONE
job_073615,user_089@company.com,project_07,2025-02-09 09:41:05,2025-02-09 09:41:05,2025-02-09 09:43:31,QUERY,DELETE,"DELETE FROM events.sessions WHERE created_at < DATE_SUB(CURRENT_DATE(), INTERVAL 365 DAY)",574799611,574799611,35186,FALSE,DONE
job_073616,user_047@company.com,project_40,2025-04-05 10:27:47,2025-04-05 10:27:50,2025-04-05 10:36:00,QUERY,SELECT,"SELECT id, created_at             FROM sales.transactions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",250665103,250665103,228340,FALSE,DONE
job_073617,user_040@company.com,project_09,2025-10-25 09:30:46,2025-10-25 09:30:51,2025-10-25 09:38:59,QUERY,SELECT,SELECT * FROM analytics.daily_metrics,304238910,0,140056,TRUE,DONE
job_073618,user_040@company.com,project_06,2025-03-15 13:13:29,2025-03-15 13:13:34,2025-03-15 13:21:30,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",643614198,0,209916,TRUE,DONE
job_073619,user_068@company.com,project_47,2025-04-07 08:22:52,2025-04-07 08:22:56,2025-04-07 08:29:21,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",2743147427,2743147427,126280,FALSE,FAILED
job_073620,user_017@company.com,project_22,2025-01-03 17:32:12,2025-01-03 17:32:17,2025-01-03 17:34:20,QUERY,SELECT,"SELECT id, created_at             FROM users.profile             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",34319004,0,36531,TRUE,DONE
job_073621,user_067@company.com,project_04,2025-08-15 03:56:14,2025-08-15 03:56:17,2025-08-15 04:00:21,QUERY,INSERT,INSERT INTO sales.transactions SELECT * FROM staging.transactions,205560333,205560333,35624,FALSE,DONE
job_073622,user_007@company.com,project_47,2025-10-03 07:18:17,2025-10-03 07:18:18,2025-10-03 07:26:18,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",50613403,50613403,116640,FALSE,DONE
job_073623,user_066@company.com,project_46,2025-12-02 06:21:13,2025-12-02 06:21:16,2025-12-02 06:27:04,QUERY,SELECT,"SELECT id, created_at             FROM raw_logs.logs             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",319209802,319209802,136416,FALSE,DONE
job_073624,user_093@company.com,project_33,2025-04-07 16:45:43,2025-04-07 16:45:46,2025-04-07 16:55:07,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",427193070,427193070,178398,FALSE,DONE
job_073625,user_094@company.com,project_28,2025-10-16 08:18:55,2025-10-16 08:18:58,2025-10-16 08:22:50,QUERY,DELETE,"DELETE FROM events.sessions WHERE created_at < DATE_SUB(CURRENT_DATE(), INTERVAL 365 DAY)",582196309,582196309,63800,FALSE,DONE
job_073626,user_008@company.com,project_07,2025-11-07 07:04:29,2025-11-07 07:04:33,2025-11-07 07:05:37,QUERY,INSERT,INSERT INTO sales.transactions SELECT * FROM staging.transactions,367255650,367255650,19968,FALSE,DONE
job_073627,user_031@company.com,project_37,2025-04-21 16:38:23,2025-04-21 16:38:26,2025-04-21 16:45:14,QUERY,SELECT,SELECT * FROM analytics.daily_metrics,749456868,749456868,180744,FALSE,DONE
job_073628,user_064@company.com,project_43,2025-10-30 22:58:32,2025-10-30 22:58:33,2025-10-30 23:03:46,QUERY,SELECT,SELECT * FROM analytics.daily_metrics,911873724,0,113932,TRUE,DONE
job_073629,user_007@company.com,project_08,2025-06-05 17:50:04,2025-06-05 17:50:05,2025-06-05 17:54:56,QUERY,SCRIPT,BEGIN           CREATE TEMP TABLE tmp AS SELECT * FROM sales.transactions;           SELECT COUNT(*) FROM tmp;         END;,62867931,62867931,64311,FALSE,DONE
job_073630,user_080@company.com,project_38,2025-11-03 11:16:42,2025-11-03 11:16:42,2025-11-03 11:18:37,QUERY,INSERT,INSERT INTO sales.transactions SELECT * FROM staging.transactions,1893468220,1893468220,11040,FALSE,DONE
job_073631,user_064@company.com,project_05,2025-05-17 06:33:29,2025-05-17 06:33:31,2025-05-17 06:39:17,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",889506129,0,90652,TRUE,DONE
job_073632,user_024@company.com,project_20,2025-06-26 23:19:26,2025-06-26 23:19:28,2025-06-26 23:23:17,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",148726033,148726033,30915,FALSE,DONE
job_073633,user_038@company.com,project_46,2025-11-25 21:38:23,2025-11-25 21:38:26,2025-11-25 21:45:33,QUERY,SELECT,"SELECT id, created_at             FROM analytics.daily_metrics             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",519247252,0,187026,TRUE,DONE
job_073634,user_086@company.com,project_47,2025-12-08 09:58:34,2025-12-08 09:58:38,2025-12-08 10:08:19,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",131351458,131351458,174300,FALSE,DONE
job_073635,user_026@company.com,project_07,2025-01-30 17:48:57,2025-01-30 17:49:00,2025-01-30 17:53:46,QUERY,SELECT,"SELECT id, created_at             FROM inventory.products             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",588000862,588000862,46332,FALSE,DONE
job_073636,user_028@company.com,project_17,2025-11-24 23:06:59,2025-11-24 23:07:00,2025-11-24 23:10:23,QUERY,INSERT,INSERT INTO sales.transactions SELECT * FROM staging.transactions,348642926,348642926,94192,FALSE,DONE
job_073637,user_019@company.com,project_11,2025-06-01 16:19:32,2025-06-01 16:19:35,2025-06-01 16:20:02,QUERY,SELECT,SELECT * FROM raw_logs.logs,291538716,0,12447,TRUE,DONE
job_073638,user_039@company.com,project_19,2025-01-06 23:55:09,2025-01-06 23:55:10,2025-01-07 00:01:08,QUERY,SELECT,"SELECT id, created_at             FROM events.sessions             WHERE created_at >= DATE_SUB(CURRENT_DATE(), INTERVAL 30 DAY)",431552750,431552750,67662,FALSE,DONE
job_073639,user_003@company.com,project_09,2025-08-14 22:51:40,2025-08-14 22:51:44,2025-08-14 22:52:23,QUERY,INSERT,INSERT INTO raw_logs.logs SELECT * FROM staging.logs,324121184,324121184,8697,FALSE,DONE
job_073640,user_032@company.com,project_26,2025-11-21 23:15:22,2025-11-21 23:15:26,2025-11-21 23:18:24,QUERY,SELECT,SELECT * FROM users.profile,1883318568,1883318568,49128,FALSE,DONE
